issueid,id,comment_seq,utr_seq,author,created,is_private,actionbody,author_role
1007291.0,1099362.0,28,4,4skr,2022-10-23 05:09:04+00:00,0.0, ph_user ,assignee
1007291.0,1101441.0,29,0,4skr,2022-11-01 05:01:37+00:00,0.0,greetings,assignee
1007291.0,1101441.0,29,1,4skr,2022-11-01 05:01:37+00:00,0.0,there is still no update yet on this issue.,assignee
1007291.0,1101441.0,29,2,4skr,2022-11-01 05:01:37+00:00,0.0,"we are discussing this with dev team, will update you as soon as there is any update.",assignee
1007291.0,1101441.0,29,3,4skr,2022-11-01 05:01:37+00:00,0.0,thank you,assignee
1007291.0,1101441.0,29,4,4skr,2022-11-01 05:01:37+00:00,0.0, ph_user ,assignee
1007291.0,1102660.0,30,0,4skr,2022-11-07 07:29:22+00:00,0.0,greetings,assignee
1007291.0,1102660.0,30,1,4skr,2022-11-07 07:29:22+00:00,0.0,"we are still discussing this issue , we will let you know.",assignee
1007291.0,1102660.0,30,2,4skr,2022-11-07 07:29:22+00:00,0.0,thank you,assignee
1007291.0,1102660.0,30,3,4skr,2022-11-07 07:29:22+00:00,0.0, ph_user ,assignee
1007291.0,1103245.0,31,0,4skr,2022-11-09 06:07:25+00:00,0.0,issue still under investigation at the development side.,assignee
1007291.0,1103245.0,31,1,4skr,2022-11-09 06:07:25+00:00,0.0,no updates yet.,assignee
1007291.0,1103789.0,32,0,4skr,2022-11-13 03:46:06+00:00,0.0,issue still under investigation at the development side.,assignee
1007291.0,1103789.0,32,1,4skr,2022-11-13 03:46:06+00:00,0.0,no updates yet.,assignee
1007291.0,1103971.0,33,0,4skr,2022-11-13 10:32:22+00:00,0.0,greetings,assignee
1007291.0,1103971.0,33,1,4skr,2022-11-13 10:32:22+00:00,0.0,please send us the following details of any 2-3 users with such issue:,assignee
1007291.0,1103971.0,33,2,4skr,2022-11-13 10:32:22+00:00,0.0,ph_sql,assignee
1007291.0,1103971.0,33,3,4skr,2022-11-13 10:32:22+00:00,0.0,from both sec and shadow.,assignee
1007291.0,1103971.0,33,4,4skr,2022-11-13 10:32:22+00:00,0.0,thank you,assignee
1007291.0,1103971.0,33,5,4skr,2022-11-13 10:32:22+00:00,0.0, ph_user ,assignee
1007291.0,1104210.0,34,0,xayx1nvygr,2022-11-14 09:28:11+00:00,0.0,greetings,reporter
1007291.0,1104210.0,34,1,xayx1nvygr,2022-11-14 09:28:11+00:00,0.0,"please find attached files as per requested for issue users , its for around 3 users who faced similar issue.",reporter
1007291.0,1104210.0,34,2,xayx1nvygr,2022-11-14 09:28:11+00:00,0.0,"thanks,",reporter
1007291.0,1104210.0,34,3,xayx1nvygr,2022-11-14 09:28:11+00:00,0.0, ph_user ,reporter
1007291.0,1104437.0,35,0,4skr,2022-11-15 04:17:37+00:00,0.0,greetings,assignee
1007291.0,1104437.0,35,1,4skr,2022-11-15 04:17:37+00:00,0.0,"thank you for the details, we are checking this and let you know the update.",assignee
1007291.0,1105586.0,36,0,4skr,2022-11-21 05:01:25+00:00,0.0,issue still under investigation at the development side.,assignee
1007291.0,1105586.0,36,1,4skr,2022-11-21 05:01:25+00:00,0.0,no updates yet.,assignee
1007291.0,1106216.0,37,0,4skr,2022-11-23 04:22:54+00:00,0.0,issue still under investigation at the development side.,assignee
1007291.0,1106216.0,37,1,4skr,2022-11-23 04:22:54+00:00,0.0,no updates yet.,assignee
1007291.0,1106483.0,38,0,xayx1nvygr,2022-11-24 06:33:00+00:00,0.0,greetings,reporter
1007291.0,1106483.0,38,1,xayx1nvygr,2022-11-24 06:33:00+00:00,0.0,any update on this?,reporter
1007291.0,1106483.0,38,2,xayx1nvygr,2022-11-24 06:33:00+00:00,0.0,"thanks,",reporter
1007291.0,1106483.0,38,3,xayx1nvygr,2022-11-24 06:33:00+00:00,0.0, ph_user ,reporter
1007291.0,1106741.0,39,0,4skr,2022-11-27 04:19:07+00:00,0.0,issue still under investigation at the development side.,assignee
1007291.0,1106741.0,39,1,4skr,2022-11-27 04:19:07+00:00,0.0,no updates yet.,assignee
1007291.0,1107333.0,40,0,4skr,2022-11-29 03:50:29+00:00,0.0,issue still under investigation at the development side.,assignee
1007291.0,1107333.0,40,1,4skr,2022-11-29 03:50:29+00:00,0.0,no updates yet.,assignee
1007291.0,1107384.0,41,0,xayx1nvygr,2022-11-29 05:57:29+00:00,0.0,greetings,reporter
1007291.0,1107384.0,41,1,xayx1nvygr,2022-11-29 05:57:29+00:00,0.0,"please update we have been waiting for this issue from very begining of our migration ,and we are getting this issue daily and its coming for newly created users as well.",reporter
1007291.0,1107384.0,41,2,xayx1nvygr,2022-11-29 05:57:29+00:00,0.0,"so please expedite and provide fix for this, update the users from database manually everytime is very risky task.",reporter
1007291.0,1107384.0,41,3,xayx1nvygr,2022-11-29 05:57:29+00:00,0.0,so please escalate this issue now with high urgency.,reporter
1007291.0,1107384.0,41,4,xayx1nvygr,2022-11-29 05:57:29+00:00,0.0,"thanks,  ph_user ",reporter
1007291.0,1107847.0,42,0,4skr,2022-11-30 08:35:48+00:00,0.0,greetings,assignee
1007291.0,1107847.0,42,1,4skr,2022-11-30 08:35:48+00:00,0.0,"please implement the following trigger in the shadow schema (bank side database), first test in the uat and then we could plan for the production.",assignee
1007291.0,1107847.0,42,2,4skr,2022-11-30 08:35:48+00:00,0.0,create or replace trigger ph_technical before insert or update on ph_technical referencing old as old new as new for each row ph_sql,assignee
1007291.0,1107847.0,42,3,4skr,2022-11-30 08:35:48+00:00,0.0,please let us know if any.,assignee
1007291.0,1107847.0,42,4,4skr,2022-11-30 08:35:48+00:00,0.0,thank you,assignee
1007291.0,1107847.0,42,5,4skr,2022-11-30 08:35:48+00:00,0.0, ph_user ,assignee
1007291.0,1108246.0,43,0,4skr,2022-12-04 05:06:47+00:00,0.0,greetings,assignee
1007291.0,1108246.0,43,1,4skr,2022-12-04 05:06:47+00:00,0.0,kindly update if you have done the testing.,assignee
1007291.0,1108246.0,43,2,4skr,2022-12-04 05:06:47+00:00,0.0,thank you,assignee
1007291.0,1108246.0,43,3,4skr,2022-12-04 05:06:47+00:00,0.0, ph_user ,assignee
1007291.0,1108649.0,44,0,xayx1nvygr,2022-12-05 03:59:32+00:00,0.0,greetings,reporter
1007291.0,1108649.0,44,1,xayx1nvygr,2022-12-05 03:59:32+00:00,0.0,we will test and update you shortly.,reporter
1007291.0,1108649.0,44,2,xayx1nvygr,2022-12-05 03:59:32+00:00,0.0,"thanks,",reporter
1007291.0,1108649.0,44,3,xayx1nvygr,2022-12-05 03:59:32+00:00,0.0, ph_user ,reporter
1007291.0,1108995.0,45,0,xayx1nvygr,2022-12-06 04:21:16+00:00,0.0,greetings,reporter
1007291.0,1108995.0,45,1,xayx1nvygr,2022-12-06 04:21:16+00:00,0.0,as we tested and checked in uat its working pls confirm to apply in live.,reporter
1007291.0,1108995.0,45,2,xayx1nvygr,2022-12-06 04:21:16+00:00,0.0,"thanks,",reporter
1007291.0,1108995.0,45,3,xayx1nvygr,2022-12-06 04:21:16+00:00,0.0, ph_user ,reporter
1007291.0,1108998.0,46,0,4skr,2022-12-06 04:28:01+00:00,0.0,greetings,assignee
1007291.0,1108998.0,46,1,4skr,2022-12-06 04:28:01+00:00,0.0,"as we tested the trigger was working as expected, let us apply this trigger in the production in the off hour.",assignee
1007291.0,1108998.0,46,2,4skr,2022-12-06 04:28:01+00:00,0.0,thank you,assignee
1007291.0,1108998.0,46,3,4skr,2022-12-06 04:28:01+00:00,0.0, ph_user ,assignee
1007291.0,1109244.0,47,0,xayx1nvygr,2022-12-07 03:58:01+00:00,0.0,greetings,reporter
1007291.0,1109244.0,47,1,xayx1nvygr,2022-12-07 03:58:01+00:00,0.0,"this has been applied in production , lets monitor this for some days.",reporter
1007291.0,1109244.0,47,2,xayx1nvygr,2022-12-07 03:58:01+00:00,0.0,"thank you,",reporter
1007291.0,1109244.0,47,3,xayx1nvygr,2022-12-07 03:58:01+00:00,0.0, ph_user ,reporter
1007291.0,1109246.0,48,0,4skr,2022-12-07 04:05:06+00:00,0.0,greetings,assignee
1007291.0,1109246.0,48,1,4skr,2022-12-07 04:05:06+00:00,0.0,"thank you, let us keep this under monitoring.",assignee
1007291.0,1109852.0,49,0,4skr,2022-12-11 05:00:42+00:00,0.0,greetings,assignee
1007291.0,1109852.0,49,1,4skr,2022-12-11 05:00:42+00:00,0.0,please update if the issue is still there.,assignee
1007291.0,1109852.0,49,2,4skr,2022-12-11 05:00:42+00:00,0.0,thank you,assignee
1007291.0,1109852.0,49,3,4skr,2022-12-11 05:00:42+00:00,0.0, ph_user ,assignee
1007291.0,1110445.0,50,0,4skr,2022-12-12 12:50:50+00:00,0.0,greetings,assignee
1007291.0,1110445.0,50,1,4skr,2022-12-12 12:50:50+00:00,0.0,kindly update.,assignee
1007291.0,1110445.0,50,2,4skr,2022-12-12 12:50:50+00:00,0.0,thank you,assignee
1007291.0,1110445.0,50,3,4skr,2022-12-12 12:50:50+00:00,0.0, ph_user ,assignee
1007291.0,1110629.0,51,0,4skr,2022-12-13 06:47:14+00:00,0.0,greetings,assignee
1007291.0,1110629.0,51,1,4skr,2022-12-13 06:47:14+00:00,0.0,"as discussed verbally , the issue is not appearing now so will be closed.",assignee
1007291.0,1110629.0,51,2,4skr,2022-12-13 06:47:14+00:00,0.0,thank you,assignee
1007291.0,1110629.0,51,3,4skr,2022-12-13 06:47:14+00:00,0.0, ph_user ,assignee
1007295.0,211720861.0,0,0,t.yctn0ygp,2022-06-29 08:00:47+00:00,0.0,dears,reporter
1007295.0,211720861.0,0,1,t.yctn0ygp,2022-06-29 08:00:47+00:00,0.0,kindly find the attached files.,reporter
1007295.0,211720861.0,0,2,t.yctn0ygp,2022-06-29 08:00:47+00:00,0.0,regards,reporter
1007295.0,1077674.0,1,0,z2w_x,2022-06-29 08:01:01+00:00,1.0,problem:,others
1007295.0,1077674.0,1,1,z2w_x,2022-06-29 08:01:01+00:00,1.0,access is denied when the bank uses the load balancer,others
1007295.0,1077674.0,1,2,z2w_x,2022-06-29 08:01:01+00:00,1.0,investigation and simulation:,others
1007295.0,1077674.0,1,3,z2w_x,2022-06-29 08:01:01+00:00,1.0,after we tried to modify the url we faced an issue on the early item page,others
1007295.0,1077674.0,1,4,z2w_x,2022-06-29 08:01:01+00:00,1.0,solution:,others
1007295.0,1077674.0,1,5,z2w_x,2022-06-29 08:01:01+00:00,1.0,we open an issue for the development and after the dev team provides us with the fix we let the bank test the fix and then the bank provides us with confirmation,others
1007295.0,1077674.0,1,6,z2w_x,2022-06-29 08:01:01+00:00,1.0,1- did we resolve the problem and its symptoms?,others
1007295.0,1077674.0,1,7,z2w_x,2022-06-29 08:01:01+00:00,1.0,yes.,others
1007295.0,1077674.0,1,8,z2w_x,2022-06-29 08:01:01+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others
1007295.0,1077674.0,1,9,z2w_x,2022-06-29 08:01:01+00:00,1.0,yes.,others
1007295.0,1077674.0,1,10,z2w_x,2022-06-29 08:01:01+00:00,1.0,3- will this problem appear at this customer or other customer site?,others
1007295.0,1077674.0,1,11,z2w_x,2022-06-29 08:01:01+00:00,1.0,no.,others
1007295.0,1077675.0,2,0,4ggo,2022-06-29 08:01:05+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others
1007295.0,1077676.0,3,0,4hghk,2022-06-29 08:01:31+00:00,0.0,greetings,assignee
1007295.0,1077676.0,3,1,4hghk,2022-06-29 08:01:31+00:00,0.0,kindly be informed that your ticket has been assigned.,assignee
1007295.0,1077676.0,3,2,4hghk,2022-06-29 08:01:31+00:00,0.0,"regards,",assignee
1007295.0,1077676.0,3,3,4hghk,2022-06-29 08:01:31+00:00,0.0,ph_name team,assignee
1007295.0,1077677.0,4,0,4hghk,2022-06-29 08:03:40+00:00,1.0,greetings,others
1007295.0,1077677.0,4,1,4hghk,2022-06-29 08:03:40+00:00,1.0,"as per call with ph_user , kindly be informed that this ticket has been assigned to you.",others
1007295.0,1077677.0,4,2,4hghk,2022-06-29 08:03:40+00:00,1.0,"regards,  ph_user   ph_user ",others
1007295.0,1077677.0,4,3,4hghk,2022-06-29 08:03:40+00:00,1.0,ph_user ph_user,others
1007295.0,1077678.0,5,0,4hpp,2022-06-29 08:08:58+00:00,0.0,greetings,others
1007295.0,1077678.0,5,1,4hpp,2022-06-29 08:08:58+00:00,0.0,could you please elaborate on the problem you faced.,others
1007295.0,1077678.0,5,2,4hpp,2022-06-29 08:08:58+00:00,0.0,"regards,",others
1007295.0,1077678.0,5,3,4hpp,2022-06-29 08:08:58+00:00,0.0,ph_name team,others
1007295.0,1078734.0,6,0,4hgol,2022-07-05 02:52:13+00:00,1.0,greetings,others
1007295.0,1078734.0,6,1,4hgol,2022-07-05 02:52:13+00:00,1.0,kindly could you please post another reminder to the client to manage this ticket as well.,others
1007295.0,1078734.0,6,2,4hgol,2022-07-05 02:52:13+00:00,1.0,"regards,  ph_user   ph_user  ph_user ph_user",others
1007295.0,1079102.0,7,0,4lsp,2022-07-06 07:48:26+00:00,0.0,"dears, kindly note that we try to contact the bank we connect to them to check the issue and investigate the issue.",assignee
1007295.0,1079102.0,7,1,4lsp,2022-07-06 07:48:26+00:00,0.0,"best regards, ph_name team",assignee
1007295.0,1080230.0,8,0,4hgos,2022-07-17 03:32:12+00:00,1.0,greetings,others
1007295.0,1080230.0,8,1,4hgos,2022-07-17 03:32:12+00:00,1.0,kindly if there are any updates regarding this ticket please provide them.,others
1007295.0,1080230.0,8,2,4hgos,2022-07-17 03:32:12+00:00,1.0,"regards,  ph_user ",others
1007295.0,1080230.0,8,3,4hgos,2022-07-17 03:32:12+00:00,1.0,ph_user ph_user,others
1007295.0,1082033.0,9,0,4hgos,2022-07-25 12:34:10+00:00,1.0,greetings,others
1007295.0,1082033.0,9,1,4hgos,2022-07-25 12:34:10+00:00,1.0,kindly note this second reminder to provide updates.,others
1007295.0,1082033.0,9,2,4hgos,2022-07-25 12:34:10+00:00,1.0,"regards,  ph_user ",others
1007295.0,1082033.0,9,3,4hgos,2022-07-25 12:34:10+00:00,1.0,ph_user ph_user,others
1007295.0,1083240.0,10,0,4hgos,2022-08-01 12:50:15+00:00,1.0,greetings,others
1007295.0,1083240.0,10,1,4hgos,2022-08-01 12:50:15+00:00,1.0,kindly note this third reminder to provide updates.,others
1007295.0,1083240.0,10,2,4hgos,2022-08-01 12:50:15+00:00,1.0,"regards,  ph_user ",others
1007295.0,1083240.0,10,3,4hgos,2022-08-01 12:50:15+00:00,1.0,ph_user ph_user,others
1007295.0,1084698.0,11,0,4lsp,2022-08-08 09:11:13+00:00,1.0,"dears, kindly note that we communicate with the bank over email.",assignee
1007295.0,1084698.0,11,1,4lsp,2022-08-08 09:11:13+00:00,1.0,"best regards,",assignee
1007295.0,1084698.0,11,2,4lsp,2022-08-08 09:11:13+00:00,1.0,ph_name team,assignee
1007295.0,1084795.0,12,0,4lsp,2022-08-08 13:47:43+00:00,0.0,"dears, after communicating with the bank over email, we agreed to connect to them on thursday at 04:00 pm to work on the reported issue.",assignee
1007295.0,1084795.0,12,1,4lsp,2022-08-08 13:47:43+00:00,0.0,"best regards, ph_name team",assignee
1007295.0,1086416.0,13,0,4hgol,2022-08-17 03:48:23+00:00,1.0,greetings,others
1007295.0,1086416.0,13,1,4hgol,2022-08-17 03:48:23+00:00,1.0,kindly if there is any update please provide it on this ticket.,others
1007295.0,1086416.0,13,2,4hgol,2022-08-17 03:48:23+00:00,1.0,"regards,  ph_user   ph_user  ph_user ph_user",others
1007295.0,1087631.0,14,0,4hgol,2022-08-23 12:19:39+00:00,1.0,greetings kindly note that this is the second reminder to provide an update.,others
1007295.0,1087631.0,14,1,4hgol,2022-08-23 12:19:39+00:00,1.0,"regards,  ph_user   ph_user  ph_user ph_user",others
1007295.0,1088745.0,15,0,4hgos,2022-08-29 13:44:10+00:00,1.0,greetings,others
1007295.0,1088745.0,15,1,4hgos,2022-08-29 13:44:10+00:00,1.0,kindly note this third reminder to provide updates.,others
1007295.0,1088745.0,15,2,4hgos,2022-08-29 13:44:10+00:00,1.0,"regards,  ph_user ",others
1007295.0,1088745.0,15,3,4hgos,2022-08-29 13:44:10+00:00,1.0,ph_user ph_user,others
1007295.0,1090070.0,16,0,4lsp,2022-09-05 12:47:09+00:00,0.0,dears,assignee
1007295.0,1090070.0,16,1,4lsp,2022-09-05 12:47:09+00:00,0.0,kindly find below the url for the integration: ph_link,assignee
1007295.0,1090070.0,16,2,4lsp,2022-09-05 12:47:09+00:00,0.0,"we need to reflect the configuration that is already done on  ph_user  into integration, so the integration url can be accessed using the load balancer url",assignee
1007295.0,1090070.0,16,3,4lsp,2022-09-05 12:47:09+00:00,0.0,"best regards,",assignee
1007295.0,1090385.0,17,0,4lsp,2022-09-06 14:16:02+00:00,0.0,"dears, kindly note that the below issue is solved from the ph_technical side by handling the integration url and from our side, we have to change the configuration that handle the integration url to the load balancer url, so please provide us a suitable time for you to inflect this change on the integration.",assignee
1007295.0,1090385.0,17,1,4lsp,2022-09-06 14:16:02+00:00,0.0,"best regards,",assignee
1007295.0,1090755.0,18,0,4lsp,2022-09-08 06:39:38+00:00,0.0,"dears, kindly note that we will start our activity today after the bank end day after 3:30 pm best regards,",assignee
1007295.0,1091382.0,19,0,4lsp,2022-09-12 07:32:16+00:00,0.0,"dears, kindly note that we try to reflect on the production but an error message box appeared on the early item page of the  ph_user  module so we did a rollback until we fix it.",assignee
1007295.0,1091382.0,19,1,4lsp,2022-09-12 07:32:16+00:00,0.0,"best regards,",assignee
1007295.0,1093379.0,20,0,4hhgo,2022-09-21 12:25:08+00:00,1.0,greetings,others
1007295.0,1093379.0,20,1,4hhgo,2022-09-21 12:25:08+00:00,1.0,kindly if there is any update please provide it on this ticket.,others
1007295.0,1093379.0,20,2,4hhgo,2022-09-21 12:25:08+00:00,1.0,"regards,",others
1007295.0,1093379.0,20,3,4hhgo,2022-09-21 12:25:08+00:00,1.0, ph_user ,others
1007295.0,1093379.0,20,4,4hhgo,2022-09-21 12:25:08+00:00,1.0,ph_user,others
1007295.0,1094761.0,21,0,4hhgi,2022-09-28 11:53:55+00:00,1.0,greetings,others
1007295.0,1094761.0,21,1,4hhgi,2022-09-28 11:53:55+00:00,1.0,kindly note that this is the second reminder to provide an update,others
1007295.0,1094761.0,21,2,4hhgi,2022-09-28 11:53:55+00:00,1.0,"regards,",others
1007295.0,1094761.0,21,3,4hhgi,2022-09-28 11:53:55+00:00,1.0,ph_user,others
1007295.0,1094761.0,21,4,4hhgi,2022-09-28 11:53:55+00:00,1.0,ph_user,others
1007295.0,1095983.0,22,0,4hhgo,2022-10-04 12:22:44+00:00,1.0,greetings,others
1007295.0,1095983.0,22,1,4hhgo,2022-10-04 12:22:44+00:00,1.0,kindly note that this is the third reminder to provide an update,others
1007295.0,1095983.0,22,2,4hhgo,2022-10-04 12:22:44+00:00,1.0,"regards,",others
1007295.0,1095983.0,22,3,4hhgo,2022-10-04 12:22:44+00:00,1.0, ph_user ,others
1007295.0,1095983.0,22,4,4hhgo,2022-10-04 12:22:44+00:00,1.0,ph_user,others
1007295.0,1096098.0,23,0,4lsp,2022-10-05 06:05:37+00:00,0.0,"dears,",assignee
1007295.0,1096098.0,23,1,4lsp,2022-10-05 06:05:37+00:00,0.0,kindly note that after the last connection on the bank we change the url to the load balancer url but we have faced an error on the early item page “could not complete the  ph_user  due to error ph_technical and this issue is still under investigation.,assignee
1007295.0,1096098.0,23,2,4lsp,2022-10-05 06:05:37+00:00,0.0,"best regards,",assignee
1007295.0,1097113.0,24,0,4hhgo,2022-10-10 12:58:38+00:00,1.0,greetings,others
1007295.0,1097113.0,24,1,4hhgo,2022-10-10 12:58:38+00:00,1.0,kindly if there is any update please provide it.,others
1007295.0,1097113.0,24,2,4hhgo,2022-10-10 12:58:38+00:00,1.0,"however, kindly if this ticket is still under investigation please consider adding a due date to manage this ticket as well.",others
1007295.0,1097113.0,24,3,4hhgo,2022-10-10 12:58:38+00:00,1.0,"regards,",others
1007295.0,1097113.0,24,4,4hhgo,2022-10-10 12:58:38+00:00,1.0, ph_user ,others
1007295.0,1097113.0,24,5,4hhgo,2022-10-10 12:58:38+00:00,1.0,ph_user,others
1007295.0,1098535.0,25,0,4hgol,2022-10-17 18:13:53+00:00,1.0,greetings kindly note that this is the second reminder to provide an update.,others
1007295.0,1098535.0,25,1,4hgol,2022-10-17 18:13:53+00:00,1.0,"regards,  ph_user   ph_user  ph_user ph_user",others
1007295.0,1099129.0,26,0,4lsp,2022-10-20 06:21:56+00:00,0.0,"dears, as per our phone call with the bank, we will connect to check the issue as the bank will provide us with a connection.",assignee
1007295.0,1099129.0,26,1,4lsp,2022-10-20 06:21:56+00:00,0.0,on a sunday,assignee
1007295.0,1099129.0,26,2,4lsp,2022-10-20 06:21:56+00:00,0.0,"best regards,",assignee
1007295.0,1099380.0,27,0,4lsp,2022-10-23 05:56:20+00:00,0.0,"dears, kindly note as per our phone call with the bank, we connect on a tuesday based on the bank's request.",assignee
1007295.0,1099380.0,27,1,4lsp,2022-10-23 05:56:20+00:00,0.0,"best regards,",assignee
1007295.0,1100287.0,28,0,4lsp,2022-10-26 06:45:54+00:00,0.0,"greetings based on our connection yesterday we are successfully managed to resolve the https url issue on both application servers, but unfortunately, we notice that some workstations have an issue only on the early item page so roll back the change until you found the route cause that could be (anti-virus, firewall role, edge version, windows version or update).",assignee
1007295.0,1100287.0,28,1,4lsp,2022-10-26 06:45:54+00:00,0.0,"best regards,",assignee
1007295.0,1101025.0,29,0,4lsp,2022-10-30 13:17:40+00:00,0.0,"dear, kindly any update.",assignee
1007295.0,1101025.0,29,1,4lsp,2022-10-30 13:17:40+00:00,0.0,best,assignee
1007295.0,1102908.0,30,0,4hgol,2022-11-07 17:32:51+00:00,1.0,greetings,others
1007295.0,1102908.0,30,1,4hgol,2022-11-07 17:32:51+00:00,1.0,kindly could you please post another reminder to the client to manage this ticket as well.,others
1007295.0,1102908.0,30,2,4hgol,2022-11-07 17:32:51+00:00,1.0,"regards,  ph_user   ph_user  ph_user ph_user",others
1007295.0,1102936.0,31,0,4lsp,2022-11-08 05:26:26+00:00,0.0,greetings any update please.,assignee
1007295.0,1102936.0,31,1,4lsp,2022-11-08 05:26:26+00:00,0.0,"best regards,",assignee
1007295.0,1103438.0,32,0,4lsp,2022-11-09 13:30:17+00:00,0.0,"greetings as per our phone call, we will connect to interstage tomorrow at 3:30.",assignee
1007295.0,1103438.0,32,1,4lsp,2022-11-09 13:30:17+00:00,0.0,"best regards,",assignee
1007295.0,1103820.0,33,0,4lsp,2022-11-13 06:20:30+00:00,0.0,"dears, kindly note after our last connection the bank provides us with a workstation where we can open a developer tool on the browser so we can investigate the issue we found that the application forwarded some urls as https and some of them as http which was the issue.",assignee
1007295.0,1103820.0,33,1,4lsp,2022-11-13 06:20:30+00:00,0.0,"best regards,",assignee
1007295.0,1104781.0,34,0,t.yctn0ygp,2022-11-16 06:41:21+00:00,0.0,"dears ,",reporter
1007295.0,1104781.0,34,1,t.yctn0ygp,2022-11-16 06:41:21+00:00,0.0,"based on last session last week with ph_name team for test the new link , we found the same issue and from our side we sent some logs for checked by developer team and we still waiting your feedback .",reporter
1007295.0,1104781.0,34,2,t.yctn0ygp,2022-11-16 06:41:21+00:00,0.0,"regards,",reporter
1007295.0,1106140.0,35,0,4hhop,2022-11-22 11:52:39+00:00,1.0,greetings,others
1007295.0,1106140.0,35,1,4hhop,2022-11-22 11:52:39+00:00,1.0,kindly if there is any update please provide it on this ticket.,others
1007295.0,1106140.0,35,2,4hhop,2022-11-22 11:52:39+00:00,1.0,"regards,  ph_user   ph_name ph_user ph_user",others
1007295.0,1106141.0,36,0,4hhoo,2022-11-22 11:53:41+00:00,1.0,.,others
1007295.0,1107378.0,37,0,4lsp,2022-11-29 05:49:06+00:00,0.0,"dear, kindly note that we open a story with the development for this issue.",assignee
1007295.0,1107378.0,37,1,4lsp,2022-11-29 05:49:06+00:00,0.0,"best regards,",assignee
1007295.0,1107985.0,38,0,4lsp,2022-12-01 06:10:09+00:00,0.0,greetings as per our phone call yesterday we arrange to connect to the bank site on sunday at 3:30 pm.,assignee
1007295.0,1107985.0,38,1,4lsp,2022-12-01 06:10:09+00:00,0.0,"best regards,",assignee
1007295.0,1108611.0,39,0,4lsp,2022-12-04 13:55:38+00:00,0.0,"greetings kindly note that the issue is solved, so we waiting for your notification to reflect it again to the production after you share the new url with all branches.",assignee
1007295.0,1108611.0,39,1,4lsp,2022-12-04 13:55:38+00:00,0.0,"best regards,",assignee
1007295.0,1108822.0,40,0,t.yctn0ygp,2022-12-05 09:57:49+00:00,0.0,greetings,reporter
1007295.0,1108822.0,40,1,t.yctn0ygp,2022-12-05 09:57:49+00:00,0.0,kindly find the attached file,reporter
1007295.0,1108822.0,40,2,t.yctn0ygp,2022-12-05 09:57:49+00:00,0.0,regards,reporter
1007295.0,1109069.0,41,0,t.yctn0ygp,2022-12-06 08:17:24+00:00,0.0,greetings,reporter
1007295.0,1109069.0,41,1,t.yctn0ygp,2022-12-06 08:17:24+00:00,0.0,good day,reporter
1007295.0,1109069.0,41,2,t.yctn0ygp,2022-12-06 08:17:24+00:00,0.0,"as per our phone call , kindly note that we will start our activity today after the bank end day after 3:30 pm to launch the new link",reporter
1007295.0,1109069.0,41,3,t.yctn0ygp,2022-12-06 08:17:24+00:00,0.0,"regards,",reporter
1007295.0,1109502.0,42,0,4lsp,2022-12-07 14:00:10+00:00,0.0,"greetings kindly note that as per our connection yesterday we reflected the change to the production, so please we need your approval to close this ticket.",assignee
1007295.0,1109502.0,42,1,4lsp,2022-12-07 14:00:10+00:00,0.0,"best regards,",assignee
1007295.0,1110633.0,43,0,t.yctn0ygp,2022-12-13 06:55:16+00:00,0.0,greetings,reporter
1007295.0,1110633.0,43,1,t.yctn0ygp,2022-12-13 06:55:16+00:00,0.0,good morning,reporter
1007295.0,1110633.0,43,2,t.yctn0ygp,2022-12-13 06:55:16+00:00,0.0,kindly note the url is working fine .,reporter
1007295.0,1110633.0,43,3,t.yctn0ygp,2022-12-13 06:55:16+00:00,0.0,"regards,",reporter
1007323.0,211720888.0,0,0,bzy0xaygl,2022-06-30 08:35:21+00:00,0.0,greetings,reporter
1007323.0,211720888.0,0,1,bzy0xaygl,2022-06-30 08:35:21+00:00,0.0,"we have created a new user in ph_technical  ph_user , but the user is not able to see any details for ph_technical.",reporter
1007323.0,211720888.0,0,2,bzy0xaygl,2022-06-30 08:35:21+00:00,0.0,whenever user checks details for any ph_item all the fields are empty and check image not showing.,reporter
1007323.0,211720888.0,0,3,bzy0xaygl,2022-06-30 08:35:21+00:00,0.0,image attached.,reporter
1007323.0,211720888.0,0,4,bzy0xaygl,2022-06-30 08:35:21+00:00,0.0,need your support.,reporter
1007323.0,1077954.0,1,0,z2w_x,2022-06-30 08:35:34+00:00,1.0,.,others
1007323.0,1077954.0,1,1,z2w_x,2022-06-30 08:35:34+00:00,1.0,problem: .,others
1007323.0,1077954.0,1,2,z2w_x,2022-06-30 08:35:34+00:00,1.0,investigation and simulation: .,others
1007323.0,1077954.0,1,3,z2w_x,2022-06-30 08:35:34+00:00,1.0,development agile related issue : .,others
1007323.0,1077954.0,1,4,z2w_x,2022-06-30 08:35:34+00:00,1.0,solution: 1- did we resolve the problem and its symptoms?,others
1007323.0,1077954.0,1,5,z2w_x,2022-06-30 08:35:34+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others
1007323.0,1077954.0,1,6,z2w_x,2022-06-30 08:35:34+00:00,1.0,3- will this problem appear at this customer or other customer site?,others
